Nombre de groupes :  10 
1   622 BurgluTOPb_M_B_C5A9D 
1   625 EdwictTOPa_X_B_C5BCW 
1   626 EdwictTOPc_X_B_C5BDW 
1   643 PeccarTOPa_M_B_C6DGW 
1   652 MetgluTOPz_M_B_C6X8M 
1   653 LibasiTOPz_X_B_C6XHN 
1   675 KankorTOPz_M_B_C7RA9 
1   679 DesaceTOPa_M_B_C8VYF 
1   707 HalochTOPa_M_B_D0LR9 
1   714 AnacenTOPz_M_B_D1AS9 
1   722 VeiparTOPa_M_B_D1BMP 
1   729 DicdadTOPa_M_B_D2C0T 
1   749 BacpseE1TOPc_M_B_D3F 
1   764 TheitaTOPz_T_B_D3T2Q 
1   778 DenaceTOPz_M_B_D4H5K 
1   779 ErwamyTOPb_M_B_D4I3D 
1   781 AlishaTOPc_M_B_D4IME 
1   810 FrefasTOPz_X_B_D4M8T 
1   863 MobcurTOPz_X_B_D6ZK7 
1   883 LeugelTOPb_X_B_D8MFW 
1   891 PremelTOPa_M_B_D9RRW 
1   893 GalcapTOPb_M_B_D9SD4 
1   894 GalcapTOPd_M_B_D9SG5 
1   909 DesbaaTOPz_X_B_E1QIS 
1   921 GluariTOPz_X_B_E1VYJ 
1   944 AchxylTOPa_X_B_E3HJS 
1   951 MycbovE2TOPz_M_B_E4Q 
1   956 HalhydE1TOPz_M_B_E4R 
1   964 PalproTOPb_M_B_E4T3X 
1   1001 DesproTOPz_M_B_E8REX 
1   1024 BacsalTOPb_M_B_F0R4F 
1   1026 BacsalTOPd_M_B_F0R72 
1   1027 BacsalTOPa_M_B_F0R8X 
1   1031 SphgloTOPb_X_B_F0RSY 
1   1032 SphgloTOPa_X_B_F0RVE 
1   1071 MelpluTOPb_X_B_F3YA0 
1   1075 Glasp.TOPb_P_B_F4AP8 
1   1102 EryrhuTOPz_M_B_F5WS4 
1   1105 RamtatTOPz_M_B_F5Y2Y 
1   1131 MidmitTOPz_X_B_F7XTV 
1   1173 AcicalTOPc_X_B_F9ZNS 
1   1178 BorbisTOPz_X_B_G0AMR 
1   1188 AciferE3TOPb_X_B_G0J 
1   1194 KommedTOPz_X_B_G2I6B 
1   1202 StrvioTOPz_M_B_G2P1U 
1   1212 RoshomTOPa_X_B_G2T3L 
1   1244 GeotheE2TOPb_X_B_G8N 
1   1247 Thesp.E2TOPz_X_B_G8N 
1   1248 GramalTOPz_X_B_G8NXX 
1   1249 PedclaTOPa_M_B_G8PD5 
1   1281 StrinfTOPa_M_B_H6P9S 
1   1302 HelcetTOPa_X_B_I0EMG 
1   1304 Bacsp.TOPa_X_B_I0F0H 
1   1310 SelrumTOPc_X_B_I0GNA 
1   1318 HalhalE2TOPa_M_B_I0J 
1   1325 ShiblaTOPb_X_B_I2BA8 
1   1329 BacmetE1TOPc_X_B_I3E 
1   1365 PhainhTOPz_X_B_I7EUH 
1   1378 LepferE1TOPz_X_B_J9Z 
1   1399 Dehsp.E1TOPc_X_B_K4L 
1   1414 Lepsp.TOPz_M_B_K9PWF 
1   1455 RhitroTOPz_M_B_L0LHC 
1   1473 ClosacTOPc_X_B_M1MJT 
1   1481 DespieTOPz_X_B_M1WWN 
1   1482 PsepoaTOPb_X_B_M4JXQ 
1   1488 Sphsp.TOPz_M_B_M4RYD 
1   1491 BdeexoTOPz_X_B_M4V6M 
1   1524 HelpylTOPa_M_B_P5599 
1   1535 LeumesTOPb_M_B_Q03Y6 
1   1538 OenoenTOPb_M_B_Q04HI 
1   1551 HaesomTOPa_M_B_Q0I3F 
1   1554 FraalnTOPz_M_B_Q0RBI 
1   1578 PseentTOPa_X_B_Q1I7D 
1   1582 CupmetTOPa_M_B_Q1LHD 
1   1585 RhilegTOPz_X_B_Q1MII 
1   1606 BoraviTOPz_X_B_Q2KTM 
1   1614 ThesibRGz_T_A_C6A1V1 
1   1636 TheaggTOPz_T_A_D5U00 
1   1655 VuldisTOPz_T_A_E1QRL 
1   1661 CanCalRGz_X_A_E6P953 
1   1670 ArcvenTOPz_T_A_F2KPZ 
1   1692 MetokiRGz_t_A_F8ALS9 
1   1725 MetpsyTOPa_X_A_K4M9N 
1   1786 AerperRGa_T_A_Q9YCB6 
1   1804 NA 
1   1820 NA 
1   1855 NA 
1   1856 NA 
1   1860 NA 
1   1868 NA 
1   1877 NA 
1   1879 NA 
1   1891 NA 
1   1898 NA 
1   1919 NA 
1   1922 NA 
1   1925 NA 
1   1932 NA 
1   1967 NA 
1   1968 NA 
1   2001 NA 
1   2023 NA 
1   2042 NA 
1   2044 NA 
1   2058 NA 
1   2063 NA 
1   2078 NA 
1   2093 NA 
1   2097 NA 
1   2098 NA 
1   2101 NA 
1   2134 NA 
1   2140 NA 
1   2147 NA 
1   2165 NA 
1   2175 NA 
1   2222 NA 
1   2231 NA 
##############################################
# Groupe  2  -  314  proteines
2   3 BacbomTOPc_X_B_A0A02 
2   4 BacbomTOPa_X_B_A0A02 
2   15 PseknaTOPa_X_B_A0A02 
2   19 HalcamTOPa_X_B_A0A06 
2   47 Pelsp.TOPa_X_B_A0A07 
2   48 TeraidTOPc_X_B_A0A07 
2   68 CorimiTOPz_X_B_A0A07 
2   73 PsealkTOPc_X_B_A0A07 
2   82 PsemosTOPd_X_B_A0A08 
2   86 Corsp.TOPz_X_B_A0A08 
2   90 PaedurTOPb_X_B_A0A08 
2   94 PaesteTOPc_X_B_A0A08 
2   98 PaegraTOPc_X_B_A0A08 
2   101 Prosp.TOPz_M_B_A0A08 
2   102 CednetTOPb_X_B_A0A08 
2   106 PsecreTOPb_X_B_A0A08 
2   110 ThiingTOPz_X_B_A0A09 
2   119 Tresp.TOPz_X_B_A0A0A 
2   124 ClobarTOPb_X_B_A0A0A 
2   125 BifkasTOPa_X_B_A0A0A 
2   126 BifkasTOPb_X_B_A0A0A 
2   137 FriperTOPb_X_B_A0A0A 
2   138 FriperTOPa_X_B_A0A0A 
2   140 AcinosTOPz_X_B_A0A0A 
2   150 CaminsTOPz_X_B_A0A0A 
2   151 CamsubTOPz_X_B_A0A0A 
2   163 AlcpacTOPa_X_B_A0A0B 
2   169 PsebalTOPc_X_B_A0A0B 
2   175 StrvieTOPz_X_B_A0A0B 
2   178 PsepleTOPc_X_B_A0A0B 
2   188 GynsunTOPb_X_B_A0A0C 
2   195 LacmucTOPb_X_B_A0A0D 
2   205 MurlutTOPz_X_B_A0A0D 
2   211 PsechlTOPb_X_B_A0A0E 
2   212 PsechlTOPa_X_B_A0A0E 
2   213 CloscaTOPc_X_B_A0A0E 
2   226 KangeoTOPz_X_B_A0A0F 
2   227 ShifleTOPb_X_B_A0A0H 
2   244 KleoxyTOPa_M_B_A0A0H 
2   246 Pecsp.TOPa_X_B_A0A0H 
2   247 Pecsp.TOPd_X_B_A0A0H 
2   250 Synsp.TOPz_M_B_A0A0H 
2   255 SalbonTOPb_M_B_A0A0K 
2   288 Azosp.TOPz_M_B_A1K1K 
2   300 MarhydE1TOPb_X_B_A1U 
2   310 MetpetTOPa_M_B_A2SCD 
2   311 MetpetTOPb_M_B_A2SIA 
2   317 ClotheTOPz_t_B_A3DCL 
2   325 SaceryTOPz_M_B_A4F6Q 
2   332 DesredTOPb_M_B_A4J5M 
2   334 DesredTOPa_M_B_A4J9H 
2   338 AersalTOPb_M_B_A4SHT 
2   339 AersalTOPa_M_B_A4SQD 
2   353 Brasp.TOPz_X_B_A4YWH 
2   354 OritsuTOPz_M_B_A5CF6 
2   355 ClamicTOPz_M_B_A5CPG 
2   385 Nitsp.RGz_t_B_A6Q5V5 
2   386 Sulsp.TOPz_M_B_A6Q6D 
2   396 KinradTOPz_M_B_A6W58 
2   403 FernodRGz_t_B_A7HMS7 
2   410 RoscasTOPz_t_B_A7NJW 
2   427 RicakaTOPz_M_B_A8GN1 
2   432 SalareTOPz_M_B_A8M5X 
2   441 DelaciTOPb_M_B_A9C2X 
2   442 SorcelTOPa_M_B_A9FRC 
2   451 ClophyTOPa_M_B_A9KSH 
2   452 AchlaiTOPz_M_B_A9NF3 
2   467 HelmodTOPa_t_B_B0TFR 
2   481 MycabsTOPz_M_B_B1MGQ 
2   485 CorureE1TOPz_M_B_B1V 
2   493 OpiterTOPa_M_B_B1ZYV 
2   502 BurphyE1TOPz_M_B_B2J 
2   503 EluminTOPz_M_B_B2KBN 
2   504 BurphyTOPz_M_B_B2T1K 
2   512 GeolovTOPz_M_B_B3EAT 
2   514 CeljapTOPz_M_B_B3PHK 
2   516 ChlparTOPz_M_B_B3QLS 
2   517 ChlthaTOPz_M_B_B3QUJ 
2   525 StrequTOPz_X_B_B4U2W 
2   534 UreureTOPz_M_B_B5ZCA 
2   537 RhocenTOPz_M_B_B6IN3 
2   557 HaeparTOPa_M_B_B8F3J 
2   563 PsechlE1TOPz_X_B_B8H 
2   570 MaccasTOPb_M_B_B9E9I 
2   576 CamlarTOPz_X_B_B9KEN 
2   581 AciebrTOPz_M_B_B9MHQ 
2   582 CalbesTOPz_t_B_B9MM3 
2   585 DesautTOPb_M_B_C0QI8 
2   586 PermarTOPz_t_B_C0QST 
2   591 BrebreTOPb_M_B_C0ZFB 
2   594 GemaurTOPz_M_B_C1ABE 
2   603 BacpseTOPa_M_B_C3BFG 
2   605 BacpseTOPb_M_B_C3BNQ 
2   619 AgarecTOPa_X_B_C4ZE3 
2   623 BurgluTOPa_M_B_C5AF4 
2   628 BeucavTOPz_M_B_C5BY2 
2   634 BargraTOPz_M_B_C6ADW 
2   642 Paesp.TOPb_M_B_C6D2Y 
2   650 MetmobTOPz_M_B_C6WSV 
2   657 PhoasyTOPa_X_B_C7BID 
2   668 LepbucTOPa_M_B_C7N9L 
2   669 LepbucTOPb_M_B_C7NA2 
2   670 KytsedTOPz_M_B_C7NG5 
2   680 DesaceTOPc_M_B_C8W5C 
2   682 EgglenTOPa_M_B_C8WG6 
2   684 AliaciTOPz_t_B_C8WWD 
2   695 CroturTOPa_X_B_C9Y2L 
2   718 SuldelTOPz_M_B_D1B57 
2   724 SphtheTOPz_X_B_D1C7I 
2   726 MychomTOPz_X_B_D1J7V 
2   727 StrrosTOPz_M_B_D2BCM 
2   750 StrmitTOPz_X_B_D3H9C 
2   767 XenbovTOPb_M_B_D3V1M 
2   771 XennemTOPb_M_B_D3VAB 
2   776 PananaTOPa_M_B_D4GFA 
2   793 RosintTOPz_M_B_D4KQF 
2   796 RumbroTOPc_M_B_D4L9E 
2   801 BlaobeTOPf_X_B_D4LSE 
2   803 BlaobeTOPa_X_B_D4LVC 
2   806 BlaobeTOPc_X_B_D4LXB 
2   807 RumtorTOPc_M_B_D4LZE 
2   822 BacmegTOPb_X_B_D5DE8 
2   830 Copsp.TOPa_M_B_D5HI4 
2   845 ThiintTOPb_M_B_D5X5T 
2   849 ThiarsTOPa_X_B_D6CUI 
2   858 ThebisTOPz_t_B_D6YAA 
2   868 StrbinTOPz_X_B_D7CG7 
2   872 ProfreTOPz_M_B_D7GG8 
2   895 GalcapTOPc_M_B_D9SHG 
2   910 OlsuliTOPz_M_B_E1QWP 
2   912 PanvagTOPb_X_B_E1SEQ 
2   925 HalmarTOPz_X_B_E1X62 
2   926 StrclaTOPz_M_B_E2Q9N 
2   931 PaepolTOPa_X_B_E3E7P 
2   940 EublimTOPa_X_B_E3GMG 
2   945 AchxylTOPb_X_B_E3HN1 
2   948 MaradhTOPa_X_B_E4PH1 
2   949 MaradhTOPb_X_B_E4PL7 
2   955 CalhydTOPz_T_B_E4QCU 
2   960 CalkriTOPz_T_B_E4S8P 
2   974 Psesp.E3TOPb_X_B_E6R 
2   979 BachelTOPc_M_B_E6ST7 
2   980 BaccelTOPc_M_B_E6TSX 
2   985 RumalbTOPb_M_B_E6UEF 
2   987 DesaesTOPz_M_B_E6VVS 
2   1004 MescicTOPz_M_B_E8TC5 
2   1007 TayequTOPz_X_B_E8UFG 
2   1008 ThebroTOPz_t_B_E8UTF 
2   1023 BacsalTOPc_M_B_F0R2M 
2   1036 PsesalTOPa_X_B_F0S6U 
2   1047 FlutafTOPb_X_B_F2IBG 
2   1049 PolgilTOPz_X_B_F2IVZ 
2   1050 CellenTOPc_X_B_F2JL2 
2   1056 PsebraTOPb_X_B_F2K9S 
2   1064 CorgloTOPz_M_B_F2N77 
2   1070 StrvenTOPz_X_B_F2RAB 
2   1092 SphcocTOPa_X_B_F4GKC 
2   1093 Pussp.TOPz_X_B_F4GMT 
2   1096 GalanaTOPa_X_B_F4HBY 
2   1100 HalhydTOPz_X_B_F4KQ1 
2   1107 TrepriTOPz_M_B_F5YGL 
2   1108 MycsinTOPz_X_B_F5YSD 
2   1112 Delsp.TOPz_M_B_F6ALV 
2   1117 DeskuzTOPb_X_B_F6CJ9 
2   1128 Lacsp.TOPb_X_B_F6GK3 
2   1133 MesoppTOPz_M_B_F7Y5Y 
2   1134 VibangTOPa_X_B_F7YL0 
2   1138 BaccoaTOPa_X_B_F7Z40 
2   1145 FrasymTOPz_M_B_F8AYM 
2   1152 TrecalTOPz_X_B_F8F1X 
2   1189 AciferE3TOPc_X_B_G0J 
2   1192 MyccanTOPz_X_B_G0TJT 
2   1199 ChltheTOPz_X_B_G2LH2 
2   1207 EntasbTOPa_M_B_G2S9F 
2   1215 LisivaTOPb_M_B_G2ZCC 
2   1218 OscvalTOPb_M_B_G4KQV 
2   1220 TethalTOPa_X_B_G4L2Y 
2   1221 TethalTOPc_X_B_G4L3K 
2   1229 BrajapTOPz_X_B_G7D6I 
2   1231 PsespaTOPa_X_B_G7UPG 
2   1261 NiakorTOPa_M_B_G8TR9 
2   1262 SulaciTOPz_t_B_G8TVF 
2   1269 Ocesp.TOPa_X_B_H2FWJ 
2   1273 RahaquTOPa_X_B_H2IX5 
2   1276 StrhygTOPz_X_B_H2JKM 
2   1292 SolcanTOPb_X_B_H8KVC 
2   1298 FerpenRGz_X_B_H9UDK4 
2   1306 BorcroTOPz_X_B_I0FDR 
2   1317 LepferTOPa_X_B_I0IM2 
2   1326 EmtoliTOPz_X_B_I2EZT 
2   1333 ThesacTOPz_X_B_I3VW8 
2   1339 AeqsubTOPz_X_B_I3YTJ 
2   1340 BelbalTOPa_M_B_I3Z12 
2   1364 PhagalTOPz_X_B_I7DC8 
2   1366 HelcinTOPz_M_B_I7GZ3 
2   1373 NocalbTOPz_X_B_J7L07 
2   1376 Gorsp.TOPz_X_B_J9S9P 
2   1398 Dehsp.E1TOPa_X_B_K4L 
2   1402 StrdavTOPz_X_B_K4R5Z 
2   1412 CyagraTOPz_X_B_K9PAX 
2   1416 Rivsp.TOPb_X_B_K9RMK 
2   1426 CriepiTOPa_X_B_K9VW5 
2   1427 CriepiTOPb_X_B_K9W5F 
2   1452 ThimobTOPz_X_B_L0GTH 
2   1467 StawarTOPb_X_B_L7WXB 
2   1472 ClosacTOPb_X_B_M1MA0 
2   1478 BarausTOPz_X_B_M1P3W 
2   1479 MormorTOPa_X_B_M1SN8 
2   1484 RhodenTOPz_X_B_M4NIH 
2   1496 ThaoleTOPb_X_B_M5E1Y 
2   1498 OctantTOPc_P_B_M9R6V 
2   1504 ManhaeTOPa_M_B_M9X3P 
2   1526 Synsp.E1TOPz_M_B_P73 
2   1529 MyctubTOPz_M_B_P9WG4 
2   1566 PseatlTOPa_M_B_Q15TB 
2   1569 HelaciTOPz_M_B_Q17VX 
2   1577 MetflaTOPz_M_B_Q1H4T 
2   1580 KorverTOPz_X_B_Q1ILA 
2   1581 DeigeoTOPz_M_B_Q1IWT 
2   1586 LawintTOPz_M_B_Q1MQL 
2   1587 PsycryTOPz_P_B_Q1Q9H 
2   1589 ChrsalTOPb_M_B_Q1QVL 
2   1591 RicbelTOPz_X_B_Q1RIM 
2   1598 Jansp.TOPz_M_B_Q28MI 
2   1600 NeosenTOPz_X_B_Q2GDH 
2   1601 EhrchaTOPz_X_B_Q2GG8 
2   1607 SynaciTOPz_M_B_Q2LT4 
2   1610 SulislTOPz_T_A_C3MPU 
2   1612 ThegamTOPz_T_A_C5A6E 
2   1613 ThegamRGz_T_A_C5A7G9 
2   1615 ThesibTOPz_T_A_C6A35 
2   1618 MetferRGz_T_A_C7P5Q9 
2   1625 ArcproRGz_T_A_D2RI62 
2   1652 IgnaggRGa_T_A_E0SQB4 
2   1662 DesmucRGa_T_A_E8R758 
2   1669 MetlacE1TOPz_X_A_F0T 
2   1678 MetcupRGb_X_A_F4FXY4 
2   1681 Pyrsp.RGz_X_A_F4HIY5 
2   1685 MetpalE2TOPz_X_A_F6D 
2   1702 PyrferRGz_X_A_G7VD13 
2   1705 ThelitRGz_X_A_H3ZN58 
2   1712 FerfonRGb_X_A_I0A2T2 
2   1718 DesferTOPz_T_A_I3XSU 
2   1720 ThecleRGz_X_A_I3ZS97 
2   1722 Natsp.TOPz_X_A_I7C0K 
2   1728 CallagRGz_X_A_L0ABQ9 
2   1740 CanMetE2TOPz_X_A_M9S 
2   1741 ArcsulTOPz_X_A_N0BE9 
2   1754 MetburTOPb_M_A_Q12ZL 
2   1765 HalmarTOPz_M_A_Q5V1P 
2   1771 MetaceTOPb_M_A_Q8TMY 
2   1793 TheparRGz_X_A_W0I5W6 
2   1799 NA 
2   1800 NA 
2   1802 NA 
2   1831 NA 
2   1832 NA 
2   1837 NA 
2   1840 NA 
2   1857 NA 
2   1862 NA 
2   1865 NA 
2   1869 NA 
2   1873 NA 
2   1899 NA 
2   1902 NA 
2   1916 NA 
2   1920 NA 
2   1930 NA 
2   1931 NA 
2   1943 NA 
2   1950 NA 
2   1952 NA 
2   1953 NA 
2   1954 NA 
2   1962 NA 
2   1974 NA 
2   1976 NA 
2   1982 NA 
2   1988 NA 
2   1991 NA 
2   2004 NA 
2   2035 NA 
2   2036 NA 
2   2040 NA 
2   2043 NA 
2   2051 NA 
2   2057 NA 
2   2060 NA 
2   2076 NA 
2   2082 NA 
2   2084 NA 
2   2085 NA 
2   2086 NA 
2   2095 NA 
2   2112 NA 
2   2117 NA 
2   2122 NA 
2   2126 NA 
2   2148 NA 
2   2157 NA 
2   2170 NA 
2   2172 NA 
2   2174 NA 
2   2190 NA 
2   2194 NA 
2   2198 NA 
2   2206 NA 
2   2207 NA 
2   2219 NA 
2   2221 NA 
2   2224 NA 
2   2227 NA 
2   2229 NA 
##############################################
# Groupe  3  -  273  proteines
3   5 AermedTOPa_X_B_A0A02 
3   6 AermedTOPb_X_B_A0A02 
3   10 RubradTOPb_X_B_A0A02 
3   13 Winsp.TOPb_X_B_A0A02 
3   14 Winsp.TOPa_X_B_A0A02 
3   17 StralbTOPz_X_B_A0A05 
3   45 Pelsp.TOPb_X_B_A0A07 
3   46 Pelsp.TOPc_X_B_A0A07 
3   80 BifindTOPz_X_B_A0A08 
3   91 PaeborTOPc_X_B_A0A08 
3   108 Lacsp.E1TOPz_M_B_A0A 
3   109 PserhiTOPa_X_B_A0A08 
3   127 BifpseTOPz_X_B_A0A0A 
3   128 PseparTOPa_X_B_A0A0A 
3   133 ActequTOPb_X_B_A0A0A 
3   135 ActequTOPa_X_B_A0A0A 
3   139 BorchiTOPz_X_B_A0A0A 
3   148 CampelTOPz_X_B_A0A0A 
3   149 Camsp.TOPz_X_B_A0A0A 
3   170 PsebalTOPa_X_B_A0A0B 
3   174 GeosubTOPz_X_B_A0A0B 
3   176 PsepleTOPb_X_B_A0A0B 
3   191 SiazeaTOPb_X_B_A0A0C 
3   193 Dehsp.TOPz_M_B_A0A0C 
3   203 KlemicTOPc_X_B_A0A0D 
3   209 EdwpisTOPb_X_B_A0A0E 
3   221 SpiradTOPz_X_B_A0A0E 
3   236 AmymedTOPz_M_B_A0A0H 
3   242 EntaerTOPa_X_B_A0A0H 
3   268 MagmarTOPb_X_B_A0LAP 
3   273 MyculcTOPz_M_B_A0PV8 
3   285 ChlphaE1TOPz_M_B_A1B 
3   306 Acisp.TOPd_M_B_A1W82 
3   321 SheloiTOPa_M_B_A3QFB 
3   341 MycgilTOPz_M_B_A4T5R 
3   344 StrsuiTOPz_X_B_A4VV1 
3   350 PsemenTOPz_X_B_A4XSN 
3   357 PeltheTOPz_t_B_A5D2W 
3   372 Psysp.E1TOPz_M_B_A5W 
3   373 FlapsyTOPz_P_B_A6H11 
3   378 PardisTOPb_M_B_A6LCM 
3   397 BaccytTOPa_M_B_A7GKQ 
3   414 StrgorTOPz_M_B_A8AXH 
3   434 AlkoreTOPb_M_B_A8MHD 
3   450 ClophyTOPb_M_B_A9KNG 
3   456 MetextTOPz_M_B_A9W73 
3   469 ShehalTOPa_P_B_B0TKY 
3   475 LyssphTOPb_M_B_B1HX0 
3   477 DesaudTOPz_X_B_B1I25 
3   486 StrgriTOPz_M_B_B1VM2 
3   490 ExisibTOPa_P_B_B1YLV 
3   506 AkkmucTOPz_M_B_B2UQJ 
3   519 PromirTOPc_M_B_B4EW2 
3   527 GeobemTOPz_M_B_B5EHR 
3   532 DictheTOPz_t_B_B5YFC 
3   539 AnoflaTOPa_t_B_B7GGC 
3   541 TheafrTOPz_t_B_B7ICM 
3   542 TheafrRGz_t_B_B7IEV8 
3   546 EscferTOPb_X_B_B7LQ2 
3   548 VibtasTOPb_X_B_B7VLC 
3   562 ThisulTOPb_X_B_B8GU0 
3   595 RhoopaTOPz_M_B_C1BA0 
3   599 AzovinTOPb_M_B_C1DQZ 
3   617 AgarecTOPc_X_B_C4ZAQ 
3   627 TerturTOPz_M_B_C5BL1 
3   630 KosoleTOPz_M_B_C5CFD 
3   635 DessalTOPb_M_B_C6BT4 
3   636 DessalTOPa_M_B_C6BUQ 
3   637 DiczeaTOPc_X_B_C6CIF 
3   645 Geosp.E1TOPz_X_B_C6E 
3   648 DyaferTOPa_M_B_C6W59 
3   654 HirbalTOPz_M_B_C6XL7 
3   658 PhoasyTOPb_X_B_C7BJ9 
3   672 ChipinTOPb_M_B_C7PQF 
3   685 DesretTOPz_M_B_C8WZB 
3   690 AggactTOPa_X_B_C9R33 
3   699 PecwasTOPd_M_B_D0KCY 
3   709 RhomarTOPz_X_B_D0MJD 
3   728 DicdadTOPb_M_B_D2C05 
3   736 PirstaTOPz_M_B_D2QYN 
3   737 GarvagTOPz_X_B_D2RCC 
3   739 GeoobsTOPz_M_B_D2S78 
3   754 Presp.TOPc_X_B_D3IEQ 
3   772 XennemTOPa_M_B_D3VGL 
3   790 FaepraTOPc_M_B_D4K31 
3   808 RumtorTOPb_M_B_D4M0W 
3   809 RumtorTOPa_M_B_D4M4K 
3   813 SphjapTOPz_M_B_D4Z1R 
3   819 PunmarTOPz_X_B_D5BRG 
3   826 CorakaTOPz_M_B_D5ELQ 
3   828 PrerumTOPb_X_B_D5EXD 
3   842 Bursp.TOPz_X_B_D5W9E 
3   843 KyrtusTOPz_X_B_D5WPD 
3   852 BacxylTOPa_M_B_D6D1U 
3   853 BacxylTOPc_M_B_D6D8L 
3   855 FilaloTOPa_M_B_D6GPN 
3   865 ThematTOPz_t_B_D7AP9 
3   876 BrapilTOPz_X_B_D8IFT 
3   888 BresubTOPz_M_B_D9QHH 
3   903 ThetheE1TOPz_X_B_D9T 
3   905 ButproTOPa_M_B_E0RWM 
3   919 HaleloTOPb_X_B_E1VB3 
3   935 StiaurTOPa_M_B_E3FI9 
3   941 EublimTOPb_X_B_E3GNZ 
3   943 IlypolTOPz_M_B_E3H62 
3   959 CalkriRGz_T_B_E4S677 
3   968 SulkujTOPz_M_B_E4TXE 
3   977 BachelTOPa_M_B_E6SQ4 
3   981 BaccelTOPa_M_B_E6TWA 
3   983 EthharTOPa_M_B_E6U7W 
3   986 RumalbTOPa_M_B_E6UGQ 
3   992 NitsalTOPz_M_B_E6WYP 
3   993 CelalgTOPb_M_B_E6X3R 
3   1021 WeevirTOPa_M_B_F0NZL 
3   1029 CellytTOPb_X_B_F0RDM 
3   1035 PsesalTOPc_X_B_F0S6Q 
3   1041 SynglyTOPb_M_B_F0T1H 
3   1051 CellenTOPb_X_B_F2JP4 
3   1052 CellenTOPa_X_B_F2JS9 
3   1054 MarmedTOPa_X_B_F2JWC 
3   1058 PredenTOPa_M_B_F2KUM 
3   1061 PredenTOPb_M_B_F2KYV 
3   1074 MahausTOPz_t_B_F4A1K 
3   1077 Doksp.TOPz_X_B_F4AVY 
3   1078 Carsp.TOPc_M_B_F4BN6 
3   1082 Sphsp.E1TOPc_X_B_F4C 
3   1084 PsedioTOPz_M_B_F4CIS 
3   1094 CelfimTOPz_M_B_F4H86 
3   1109 Altsp.TOPz_X_B_F5Z90 
3   1118 MarposTOPb_X_B_F6CTG 
3   1124 AmysubTOPz_X_B_F6EG4 
3   1150 FlesinTOPz_X_B_F8E52 
3   1155 PaemucTOPc_X_B_F8F9M 
3   1166 LacplaTOPz_X_B_F9UPI 
3   1171 OdosplTOPb_X_B_F9ZCG 
3   1177 ColfunTOPz_X_B_G0AFB 
3   1201 Strsp.E1TOPz_M_B_G2N 
3   1222 TethalTOPb_X_B_G4L8M 
3   1223 AciintTOPz_X_B_G4Q87 
3   1224 TayasiTOPz_X_B_G4QCY 
3   1239 AzolipTOPa_M_B_G7Z7Y 
3   1240 AzolipTOPb_M_B_G7Z80 
