Nombre de groupes :  201 
0  185 AT1G12390_138_residues_endo._reticulum 
0  186 AT2G20597_85_residues_endo._reticulum 
0  188 AT3G61172_75_residues_endo._reticulum 
0  194 AT4G30070_130_residues_endo._reticulum 
0  201 AT1G33607_82_residues_endo._reticulum 
0  203 AT2G03936_82_residues_endo._reticulum 
0  206 AT1G62225_144_residues_endo._reticulum 
0  210 AT2G22941_83_residues_endo._reticulum 
0  215 AT1G34825_93_residues_endo._reticulum 
0  216 AT5G63065_64_residues_endo._reticulum 
0  219 AT5G63500_70_residues_endo._reticulum 
0  222 AT3G02240_103_residues_endo._reticulum 
0  223 AT2G45180_135_residues_endo._reticulum 
0  224 AT4G12930_142_residues_endo._reticulum 
0  225 AT5G07571_130_residues_endo._reticulum 
0  232 AT2G33775_111_residues_endo._reticulum 
0  234 AT5G56369_94_residues_endo._reticulum 
0  235 AT1G53610_95_residues_endo._reticulum 
0  236 AT3G01240_131_residues_endo._reticulum 
0  237 AT1G54950_97_residues_endo._reticulum 
0  238 AT4G37720_88_residues_endo._reticulum 
0  239 AT1G07960_147_residues_endo._reticulum 
0  242 AT1G05785_136_residues_endo._reticulum 
0  244 AT1G26797_141_residues_endo._reticulum 
0  245 AT1G65352_82_residues_endo._reticulum 
0  249 AT3G59455_97_residues_endo._reticulum 
0  253 AT5G55460_110_residues_endo._reticulum 
0  255 AT5G04350_147_residues_endo._reticulum 
0  256 AT5G38195_96_residues_endo._reticulum 
0  257 AT1G73560_148_residues_endo._reticulum 
0  258 AT4G29285_77_residues_endo._reticulum 
0  259 AT1G57777_116_residues_endo._reticulum 
0  260 AT3G51590_120_residues_endo._reticulum 
0  264 AT5G44578_104_residues_endo._reticulum 
0  269 AT4G35725_124_residues_endo._reticulum 
0  270 AT1G35467_90_residues_endo._reticulum 
0  277 AT2G04925_91_residues_endo._reticulum 
0  280 AT2G07751_119_residues_endo._reticulum 
0  282 AT2G12475_86_residues_endo._reticulum 
0  283 AT2G29540_140_residues_endo._reticulum 
0  284 AT1G62880_138_residues_endo._reticulum 
0  287 AT1G23965_118_residues_endo._reticulum 
0  290 AT3G13435_72_residues_endo._reticulum 
0  291 AT5G01870_117_residues_endo._reticulum 
0  292 AT5G09225_69_residues_endo._reticulum 
0  297 AT1G72260_135_residues_endo._reticulum 
0  300 AT1G58055_80_residues_endo._reticulum 
0  301 AT5G48905_85_residues_endo._reticulum 
0  302 AT2G36261_81_residues_endo._reticulum 
0  307 AT5G59105_130_residues_endo._reticulum 
0  311 AT4G29283_83_residues_endo._reticulum 
0  315 AT2G13295_114_residues_endo._reticulum 
0  316 AT4G08869_94_residues_endo._reticulum 
0  318 AT4G09467_117_residues_endo._reticulum 
0  320 AT4G12520_130_residues_endo._reticulum 
0  321 AT2G22942_110_residues_endo._reticulum 
0  322 AT5G36540_119_residues_endo._reticulum 
0  329 AT2G20208_85_residues_endo._reticulum 
0  332 AT5G42235_85_residues_endo._reticulum 
0  335 AT2G32890_78_residues_endo._reticulum 
0  336 AT3G05490_120_residues_endo._reticulum 
0  340 AT2G41390_149_residues_endo._reticulum 
0  346 AT5G44430_81_residues_endo._reticulum 
0  351 AT1G65113_93_residues_endo._reticulum 
0  353 AT4G08039_70_residues_endo._reticulum 
0  356 AT2G31081_81_residues_endo._reticulum 
0  357 AT5G36320_119_residues_endo._reticulum 
0  358 AT3G61640_75_residues_endo._reticulum 
0  363 AT5G08391_70_residues_endo._reticulum 
0  368 AT1G34800_93_residues_endo._reticulum 
0  374 AT4G18823_75_residues_endo._reticulum 
0  377 ATCG00070_62_residues_endo._reticulum 
0  382 AT3G06750_148_residues_endo._reticulum 
0  383 AT5G18407_75_residues_endo._reticulum 
0  384 AT4G30380_124_residues_endo._reticulum 
0  385 AT2G43670_122_residues_endo._reticulum 
0  387 AT5G36658_119_residues_endo._reticulum 
0  389 AT5G50720_117_residues_endo._reticulum 
0  392 AT3G01940_71_residues_endo._reticulum 
0  394 AT4G11510_86_residues_endo._reticulum 
0  396 AT4G09840_107_residues_endo._reticulum 
0  398 AT5G38440_134_residues_endo._reticulum 
0  401 AT1G68907_97_residues_endo._reticulum 
0  403 AT1G65342_112_residues_endo._reticulum 
0  407 AT5G48485_103_residues_endo._reticulum 
0  408 AT2G27720_131_residues_endo._reticulum 
0  412 AT2G25185_103_residues_endo._reticulum 
0  415 AT4G13095_78_residues_endo._reticulum 
0  419 AT2G20875_105_residues_endo._reticulum 
0  426 AT4G12510_130_residues_endo._reticulum 
0  427 AT2G40530_106_residues_endo._reticulum 
0  428 AT5G38317_128_residues_endo._reticulum 
0  434 AT4G15800_117_residues_endo._reticulum 
0  437 AT3G16960_115_residues_endo._reticulum 
0  440 AT4G08028_82_residues_endo._reticulum 
0  441 AT1G69828_75_residues_endo._reticulum 
0  442 AT3G16895_84_residues_endo._reticulum 
0  443 AT1G55207_78_residues_endo._reticulum 
0  444 AT3G59280_117_residues_endo._reticulum 
0  452 ATMG00430_107_residues_endo._reticulum 
0  468 AT4G30880_110_residues_endo._reticulum 
0  472 AT5G57887_85_residues_endo._reticulum 
0  476 AT1G61255_144_residues_endo._reticulum 
0  477 AT1G47317_104_residues_endo._reticulum 
0  478 AT2G16592_102_residues_endo._reticulum 
0  481 AT4G15735_108_residues_endo._reticulum 
0  489 AT1G34795_93_residues_endo._reticulum 
0  491 AT5G36920_83_residues_endo._reticulum 
0  497 AT2G24693_74_residues_endo._reticulum 
0  498 AT2G20660_102_residues_endo._reticulum 
0  502 AT2G21725_86_residues_endo._reticulum 
0  510 AT1G07485_101_residues_endo._reticulum 
0  511 AT5G14110_71_residues_endo._reticulum 
0  512 AT1G33055_67_residues_endo._reticulum 
0  514 AT5G08505_80_residues_endo._reticulum 
0  515 AT5G02090_86_residues_endo._reticulum 
0  516 AT1G30795_110_residues_endo._reticulum 
0  526 AT3G45252_97_residues_endo._reticulum 
0  527 AT2G12465_84_residues_endo._reticulum 
0  528 AT5G27495_81_residues_endo._reticulum 
0  529 AT5G06030_151_residues_endo._reticulum 
0  531 AT3G25165_75_residues_endo._reticulum 
0  532 AT1G58242_92_residues_endo._reticulum 
0  533 AT5G34908_83_residues_endo._reticulum 
0  535 AT4G35165_121_residues_endo._reticulum 
0  537 AT2G23270_87_residues_endo._reticulum 
0  538 AT1G65484_81_residues_endo._reticulum 
0  540 AT3G13275_70_residues_endo._reticulum 
0  544 AT2G45450_137_residues_endo._reticulum 
0  547 AT5G38435_133_residues_endo._reticulum 
0  548 AT3G53070_106_residues_endo._reticulum 
0  549 AT4G04030_129_residues_endo._reticulum 
0  551 AT5G32619_92_residues_endo._reticulum 
0  557 AT1G10717_91_residues_endo._reticulum 
0  558 AT2G25344_80_residues_endo._reticulum 
0  559 AT1G64195_73_residues_endo._reticulum 
0  565 AT5G44575_73_residues_endo._reticulum 
0  573 AT1G60625_82_residues_endo._reticulum 
0  574 AT5G44574_107_residues_endo._reticulum 
0  575 AT4G13950_114_residues_endo._reticulum 
0  576 AT4G01575_145_residues_endo._reticulum 
0  577 AT1G66852_111_residues_endo._reticulum 
0  583 AT1G12663_116_residues_endo._reticulum 
0  584 AT3G49307_77_residues_endo._reticulum 
0  585 AT1G12310_149_residues_endo._reticulum 
0  591 AT4G20150_82_residues_endo._reticulum 
0  592 AT3G52130_126_residues_endo._reticulum 
0  593 AT3G04735_106_residues_endo._reticulum 
0  595 AT5G64310_132_residues_endo._reticulum 
0  596 AT3G06090_80_residues_endo._reticulum 
0  603 AT2G22805_87_residues_endo._reticulum 
0  604 AT1G77525_80_residues_endo._reticulum 
0  605 AT4G28085_85_residues_endo._reticulum 
0  609 AT5G34883_116_residues_endo._reticulum 
0  611 AT1G06135_70_residues_endo._reticulum 
0  616 AT4G00165_129_residues_endo._reticulum 
0  617 AT5G58650_76_residues_endo._reticulum 
0  621 AT5G48543_90_residues_endo._reticulum 
0  622 AT4G22115_87_residues_endo._reticulum 
0  623 AT1G10745_83_residues_endo._reticulum 
0  624 AT2G32835_96_residues_endo._reticulum 
0  625 AT1G27135_89_residues_endo._reticulum 
0  628 AT5G14345_146_residues_endo._reticulum 
0  631 AT5G50175_113_residues_endo._reticulum 
0  632 AT5G63240_130_residues_endo._reticulum 
0  633 AT5G26070_103_residues_endo._reticulum 
0  634 AT4G38092_131_residues_endo._reticulum 
0  635 AT2G33130_104_residues_endo._reticulum 
0  637 AT4G14010_118_residues_endo._reticulum 
0  639 AT3G23805_119_residues_endo._reticulum 
0  642 AT1G70949_88_residues_endo._reticulum 
0  644 AT3G22210_70_residues_endo._reticulum 
0  647 AT4G15733_87_residues_endo._reticulum 
0  662 AT1G43666_97_residues_endo._reticulum 
0  665 AT1G69320_108_residues_endo._reticulum 
0  667 AT4G24975_136_residues_endo._reticulum 
0  670 AT5G47077_76_residues_endo._reticulum 
0  672 AT3G43083_79_residues_endo._reticulum 
0  675 AT3G17155_81_residues_endo._reticulum 
0  678 AT1G08695_89_residues_endo._reticulum 
0  680 AT1G12660_138_residues_endo._reticulum 
0  681 AT2G21465_81_residues_endo._reticulum 
0  682 AT2G32785_72_residues_endo._reticulum 
0  685 AT5G44582_93_residues_endo._reticulum 
0  688 AT1G28306_138_residues_endo._reticulum 
0  692 AT1G30972_80_residues_endo._reticulum 
0  695 AT5G42530_72_residues_endo._reticulum 
0  699 AT4G07515_104_residues_endo._reticulum 
0  700 AT4G15953_108_residues_endo._reticulum 
0  701 AT5G60805_107_residues_endo._reticulum 
0  702 AT4G30064_79_residues_endo._reticulum 
0  704 AT4G14272_94_residues_endo._reticulum 
0  710 AT3G44428_111_residues_endo._reticulum 
0  712 AT5G63087_75_residues_endo._reticulum 
0  713 AT5G42232_82_residues_endo._reticulum 
0  714 AT1G34640_111_residues_endo._reticulum 
0  720 AT3G44590_112_residues_endo._reticulum 
0  721 AT5G51451_89_residues_endo._reticulum 
0  722 AT2G28405_84_residues_endo._reticulum 
0  726 AT4G28160_112_residues_endo._reticulum 
0  732 AT1G32280_113_residues_endo._reticulum 
0  740 AT1G52180_125_residues_endo._reticulum 
0  742 AT1G58225_144_residues_endo._reticulum 
0  745 AT4G22235_92_residues_endo._reticulum 
0  746 AT5G64820_146_residues_endo._reticulum 
0  748 AT2G16385_84_residues_endo._reticulum 
0  749 AT3G26740_142_residues_endo._reticulum 
0  757 AT1G01305_142_residues_endo._reticulum 
0  761 AT1G12672_105_residues_endo._reticulum 
0  762 AT5G18403_88_residues_endo._reticulum 
0  764 AT5G24155_122_residues_endo._reticulum 
0  767 AT5G17870_107_residues_endo._reticulum 
0  773 AT2G14365_77_residues_endo._reticulum 
0  774 AT1G59835_127_residues_endo._reticulum 
0  778 AT5G44570_141_residues_endo._reticulum 
0  784 AT4G24974_133_residues_endo._reticulum 
0  787 AT3G24510_87_residues_endo._reticulum 
0  793 AT1G23040_145_residues_endo._reticulum 
0  794 AT1G64107_92_residues_endo._reticulum 
0  795 AT5G48515_92_residues_endo._reticulum 
0  797 AT1G22885_70_residues_endo._reticulum 
0  800 AT1G58245_87_residues_endo._reticulum 
0  801 AT5G24313_82_residues_endo._reticulum 
0  802 AT2G20070_90_residues_endo._reticulum 
0  803 AT2G04378_147_residues_endo._reticulum 
0  806 AT2G17723_89_residues_endo._reticulum 
0  808 AT2G03932_91_residues_endo._reticulum 
0  809 AT5G60000_150_residues_endo._reticulum 
0  810 AT1G51920_79_residues_endo._reticulum 
0  812 AT2G16505_78_residues_endo._reticulum 
0  814 AT5G42797_82_residues_endo._reticulum 
0  820 AT3G28190_113_residues_endo._reticulum 
0  823 AT5G34881_116_residues_endo._reticulum 
0  830 AT5G07230_92_residues_endo._reticulum 
0  834 AT5G60945_113_residues_endo._reticulum 
0  838 AT1G10747_84_residues_endo._reticulum 
0  840 AT1G56233_88_residues_endo._reticulum 
0  842 AT5G48605_92_residues_endo._reticulum 
0  844 AT1G66870_112_residues_endo._reticulum 
0  845 AT1G74458_95_residues_endo._reticulum 
0  847 AT5G53710_115_residues_endo._reticulum 
0  848 AT2G31957_83_residues_endo._reticulum 
0  850 AT5G26692_82_residues_endo._reticulum 
0  852 AT1G22890_74_residues_endo._reticulum 
0  855 AT3G44716_146_residues_endo._reticulum 
0  857 AT4G37290_85_residues_endo._reticulum 
0  858 ATCG00300_63_residues_endo._reticulum 
0  859 AT2G31710_106_residues_endo._reticulum 
0  861 AT1G65500_87_residues_endo._reticulum 
0  862 AT3G47510_86_residues_endo._reticulum 
0  870 AT4G29658_128_residues_endo._reticulum 
0  871 AT4G12530_118_residues_endo._reticulum 
0  873 AT4G10595_90_residues_endo._reticulum 
0  879 AT1G61688_106_residues_endo._reticulum 
0  887 AT3G26860_123_residues_endo._reticulum 
0  889 AT4G22460_134_residues_endo._reticulum 
0  892 AT5G44495_120_residues_endo._reticulum 
0  894 AT1G76955_79_residues_endo._reticulum 
0  895 AT2G15010_136_residues_endo._reticulum 
0  896 AT1G31580_96_residues_endo._reticulum 
0  898 AT4G30650_74_residues_endo._reticulum 
0  899 AT4G09545_123_residues_endo._reticulum 
0  904 AT4G33465_99_residues_endo._reticulum 
0  905 AT5G40620_131_residues_endo._reticulum 
0  906 AT1G68765_78_residues_endo._reticulum 
0  907 AT5G43401_90_residues_endo._reticulum 
0  910 AT5G67070_130_residues_endo._reticulum 
0  912 AT1G60660_122_residues_endo._reticulum 
0  914 AT3G45243_117_residues_endo._reticulum 
0  922 AT3G10460_133_residues_endo._reticulum 
0  929 AT4G32717_90_residues_endo._reticulum 
0  931 AT2G19040_73_residues_endo._reticulum 
0  932 AT1G24147_128_residues_endo._reticulum 
0  936 AT3G24890_125_residues_endo._reticulum 
0  939 AT2G23440_83_residues_endo._reticulum 
0  942 AT1G54775_77_residues_endo._reticulum 
0  943 AT4G16500_118_residues_endo._reticulum 
0  956 AT4G08485_87_residues_endo._reticulum 
0  957 AT5G60630_140_residues_endo._reticulum 
0  960 AT1G49310_83_residues_endo._reticulum 
0  961 AT2G06090_136_residues_endo._reticulum 
0  962 AT5G48945_92_residues_endo._reticulum 
0  967 AT1G75830_81_residues_endo._reticulum 
0  969 AT3G17780_130_residues_endo._reticulum 
0  970 AT3G21352_75_residues_endo._reticulum 
0  972 AT5G63225_111_residues_endo._reticulum 
0  973 AT1G23147_91_residues_endo._reticulum 
0  974 AT1G72600_136_residues_endo._reticulum 
0  975 AT5G53600_112_residues_endo._reticulum 
0  978 AT4G22640_117_residues_endo._reticulum 
0  981 AT3G44140_72_residues_endo._reticulum 
0  983 AT4G11485_103_residues_endo._reticulum 
0  986 AT2G24625_89_residues_endo._reticulum 
0  988 AT1G13590_88_residues_endo._reticulum 
0  992 AT5G50660_68_residues_endo._reticulum 
0  994 AT5G26673_101_residues_endo._reticulum 
0  998 AT2G15535_82_residues_endo._reticulum 
0  999 AT5G48280_146_residues_endo._reticulum 
0  1000 AT3G63360_86_residues_endo._reticulum 
0  1002 AT4G22520_119_residues_endo._reticulum 
0  1007 AT3G27410_133_residues_endo._reticulum 
0  1009 AT3G24060_148_residues_endo._reticulum 
0  1014 AT5G36410_119_residues_endo._reticulum 
0  1018 AT2G25510_104_residues_endo._reticulum 
0  1022 AT5G38180_96_residues_endo._reticulum 
0  1027 AT1G05065_84_residues_endo._reticulum 
0  1029 AT5G36420_119_residues_endo._reticulum 
0  1031 AT3G04945_77_residues_endo._reticulum 
0  1033 AT5G56990_136_residues_endo._reticulum 
0  1034 AT1G60815_82_residues_endo._reticulum 
0  1043 AT2G37870_116_residues_endo._reticulum 
0  1047 AT3G20850_135_residues_endo._reticulum 
0  1051 AT3G48231_81_residues_endo._reticulum 
0  1052 AT5G52965_121_residues_endo._reticulum 
0  1054 AT4G00005_119_residues_endo._reticulum 
0  1061 AT3G45245_117_residues_endo._reticulum 
0  1070 AT3G01323_99_residues_endo._reticulum 
0  1074 AT4G22490_121_residues_endo._reticulum 
0  1077 AT5G62627_82_residues_endo._reticulum 
0  1081 AT5G42223_85_residues_endo._reticulum 
0  1084 AT2G32788_65_residues_endo._reticulum 
0  1088 AT5G24316_126_residues_endo._reticulum 
0  1094 AT3G25265_82_residues_endo._reticulum 
0  1095 AT2G22860_88_residues_endo._reticulum 
0  1100 AT2G02147_81_residues_endo._reticulum 
0  1102 AT4G28088_78_residues_endo._reticulum 
0  1104 AT5G05960_117_residues_endo._reticulum 
0  1105 AT5G12060_151_residues_endo._reticulum 
0  1109 AT5G18150_77_residues_endo._reticulum 
0  1110 AT4G14785_96_residues_endo._reticulum 
0  1113 AT1G65510_81_residues_endo._reticulum 
0  1115 AT2G31090_76_residues_endo._reticulum 
0  1125 AT5G62623_89_residues_endo._reticulum 
0  1126 AT4G13955_95_residues_endo._reticulum 
0  1128 AT3G27831_78_residues_endo._reticulum 
0  1129 AT2G41225_68_residues_endo._reticulum 
0  1132 AT3G04943_82_residues_endo._reticulum 
0  1135 AT5G22280_137_residues_endo._reticulum 
0  1136 AT1G25425_97_residues_endo._reticulum 
0  1138 AT2G23148_144_residues_endo._reticulum 
0  1139 AT1G56553_85_residues_endo._reticulum 
0  1144 AT3G21351_73_residues_endo._reticulum 
0  1159 AT3G51325_91_residues_endo._reticulum 
0  1162 AT2G27250_97_residues_endo._reticulum 
0  1166 AT1G23145_98_residues_endo._reticulum 
0  1167 AT5G60650_148_residues_endo._reticulum 
0  1169 AT4G15460_149_residues_endo._reticulum 
0  1170 AT5G27238_136_residues_endo._reticulum 
0  1172 NA 
0  1173 AT5G61660_135_residues_endo._reticulum 
##############################################
# Groupe  1  -  132  proteines
1   1 ATMG00990_120_residues_endo._reticulum 
1   2 AT1G51913_78_residues_endo._reticulum 
1   18 AT1G66145_102_residues_endo._reticulum 
1   20 AT1G48140_90_residues_endo._reticulum 
1   21 AT5G39365_90_residues_endo._reticulum 
1   27 AT2G19146_96_residues_endo._reticulum 
1   28 AT2G07701_107_residues_endo._reticulum 
1   35 AT3G07005_79_residues_endo._reticulum 
1   36 AT4G11760_97_residues_endo._reticulum 
1   39 AT1G11572_90_residues_endo._reticulum 
1   40 AT3G25170_77_residues_endo._reticulum 
1   57 AT2G31940_121_residues_endo._reticulum 
1   59 AT3G22415_68_residues_endo._reticulum 
1   60 AT5G38197_97_residues_endo._reticulum 
1   71 AT5G19315_81_residues_endo._reticulum 
1   108 AT1G55675_92_residues_endo._reticulum 
1   109 AT5G60615_80_residues_endo._reticulum 
1   118 AT1G19397_99_residues_endo._reticulum 
1   124 AT1G07175_72_residues_endo._reticulum 
1   129 AT2G11405_116_residues_endo._reticulum 
1   148 AT5G19172_85_residues_endo._reticulum 
1   155 AT1G13620_110_residues_endo._reticulum 
1   184 AT5G38980_93_residues_endo._reticulum 
1   196 AT5G61880_114_residues_endo._reticulum 
1   205 AT3G28455_82_residues_endo._reticulum 
1   207 AT3G17080_135_residues_endo._reticulum 
1   211 AT2G26865_79_residues_endo._reticulum 
1   212 AT2G26010_81_residues_endo._reticulum 
1   229 AT5G60553_80_residues_endo._reticulum 
1   230 AT1G09645_107_residues_endo._reticulum 
1   254 AT1G44940_87_residues_endo._reticulum 
1   261 AT5G48953_86_residues_endo._reticulum 
1   263 AT1G17090_94_residues_endo._reticulum 
1   278 AT3G61980_118_residues_endo._reticulum 
1   281 AT1G09245_140_residues_endo._reticulum 
1   293 AT3G29305_127_residues_endo._reticulum 
1   296 AT2G19802_86_residues_endo._reticulum 
1   303 AT3G24270_138_residues_endo._reticulum 
1   304 AT2G04045_112_residues_endo._reticulum 
1   313 AT1G66855_112_residues_endo._reticulum 
1   330 AT3G01326_102_residues_endo._reticulum 
1   342 AT5G01075_82_residues_endo._reticulum 
1   344 AT2G35750_62_residues_endo._reticulum 
1   345 AT1G17800_141_residues_endo._reticulum 
1   352 AT2G24205_115_residues_endo._reticulum 
1   354 AT5G55290_71_residues_endo._reticulum 
1   404 AT4G32100_123_residues_endo._reticulum 
1   411 AT5G20500_136_residues_endo._reticulum 
1   424 AT1G25275_86_residues_endo._reticulum 
1   447 AT5G35740_120_residues_endo._reticulum 
1   462 AT5G55132_81_residues_endo._reticulum 
1   465 AT1G49800_109_residues_endo._reticulum 
1   467 AT1G77682_106_residues_endo._reticulum 
1   473 AT1G21925_101_residues_endo._reticulum 
1   483 AT1G65486_89_residues_endo._reticulum 
1   487 AT3G25905_92_residues_endo._reticulum 
1   508 AT1G52970_150_residues_endo._reticulum 
1   509 AT2G25295_80_residues_endo._reticulum 
1   517 AT1G35435_83_residues_endo._reticulum 
1   521 AT5G14602_81_residues_endo._reticulum 
1   550 AT2G19000_126_residues_endo._reticulum 
1   553 AT5G54855_147_residues_endo._reticulum 
1   554 AT2G18370_117_residues_endo._reticulum 
1   556 AT5G58412_79_residues_endo._reticulum 
1   563 AT4G07868_79_residues_endo._reticulum 
1   564 AT5G23903_142_residues_endo._reticulum 
1   572 AT1G51930_133_residues_endo._reticulum 
1   588 AT3G61182_77_residues_endo._reticulum 
1   599 AT1G73780_99_residues_endo._reticulum 
1   626 AT1G68905_96_residues_endo._reticulum 
1   645 AT4G09153_77_residues_endo._reticulum 
1   648 AT5G44540_120_residues_endo._reticulum 
1   650 AT4G10280_141_residues_endo._reticulum 
1   655 AT3G06985_71_residues_endo._reticulum 
1   664 AT1G09625_75_residues_endo._reticulum 
1   694 AT5G01015_105_residues_endo._reticulum 
1   696 AT2G22510_125_residues_endo._reticulum 
1   708 AT4G00860_81_residues_endo._reticulum 
1   727 AT3G48140_89_residues_endo._reticulum 
1   728 AT1G71235_149_residues_endo._reticulum 
1   729 AT1G69825_74_residues_endo._reticulum 
1   734 AT4G14723_110_residues_endo._reticulum 
1   736 AT5G50423_102_residues_endo._reticulum 
1   744 AT2G02850_130_residues_endo._reticulum 
1   759 AT1G13609_79_residues_endo._reticulum 
1   760 AT1G06010_79_residues_endo._reticulum 
1   763 AT5G18850_100_residues_endo._reticulum 
1   779 AT5G03460_90_residues_endo._reticulum 
1   813 AT1G72060_82_residues_endo._reticulum 
1   815 AT2G27315_121_residues_endo._reticulum 
1   821 AT3G04903_88_residues_endo._reticulum 
1   825 AT2G15318_90_residues_endo._reticulum 
1   828 AT2G04034_93_residues_endo._reticulum 
1   829 AT3G01185_149_residues_endo._reticulum 
1   854 AT3G30725_112_residues_endo._reticulum 
1   865 AT1G71950_137_residues_endo._reticulum 
1   866 AT2G01175_63_residues_endo._reticulum 
1   867 AT4G22217_88_residues_endo._reticulum 
1   917 AT1G55010_81_residues_endo._reticulum 
1   923 AT1G65481_88_residues_endo._reticulum 
1   935 AT1G11925_141_residues_endo._reticulum 
1   938 AT2G01150_148_residues_endo._reticulum 
1   940 AT5G14105_77_residues_endo._reticulum 
1   945 AT5G20165_92_residues_endo._reticulum 
1   950 AT3G25655_87_residues_endo._reticulum 
1   953 AT1G36980_136_residues_endo._reticulum 
1   976 AT3G13898_108_residues_endo._reticulum 
1   979 AT1G56415_95_residues_endo._reticulum 
1   985 AT1G12845_120_residues_endo._reticulum 
1   990 AT4G17713_100_residues_endo._reticulum 
1   996 AT5G04030_77_residues_endo._reticulum 
1   1005 AT2G22807_94_residues_endo._reticulum 
1   1010 AT5G37474_81_residues_endo._reticulum 
1   1023 AT5G15802_100_residues_endo._reticulum 
1   1042 AT5G40960_69_residues_endo._reticulum 
1   1069 ATMG01130_107_residues_endo._reticulum 
1   1087 AT2G19690_149_residues_endo._reticulum 
1   1092 AT5G15725_96_residues_endo._reticulum 
1   1093 AT4G40011_69_residues_endo._reticulum 
1   1097 AT5G03345_105_residues_endo._reticulum 
1   1099 AT5G61605_83_residues_endo._reticulum 
1   1107 AT2G39851_120_residues_endo._reticulum 
1   1120 AT5G15265_84_residues_endo._reticulum 
1   1137 AT1G24060_123_residues_endo._reticulum 
1   1145 AT1G13607_73_residues_endo._reticulum 
1   1152 AT5G03120_77_residues_endo._reticulum 
1   1153 AT5G35300_103_residues_endo._reticulum 
1   1155 AT3G05870_88_residues_endo._reticulum 
1   1163 AT4G13235_92_residues_endo._reticulum 
1   1165 AT4G12970_103_residues_endo._reticulum 
1   1168 AT1G36380_85_residues_endo._reticulum 
1   1171 AT3G01960_139_residues_endo._reticulum 
##############################################
# Groupe  2  -  3  proteines
2   4 AT4G18510_76_residues_endo._reticulum 
2   8 AT2G02120_78_residues_endo._reticulum 
2   105 AT5G59310_113_residues_endo._reticulum 
##############################################
# Groupe  3  -  3  proteines
3   6 AT3G01322_105_residues_endo._reticulum 
3   711 AT4G10457_93_residues_endo._reticulum 
3   769 AT3G45285_112_residues_endo._reticulum 
##############################################
# Groupe  4  -  5  proteines
4   7 AT1G45215_116_residues_endo._reticulum 
4   214 AT4G30660_75_residues_endo._reticulum 
4   331 AT4G09984_86_residues_endo._reticulum 
4   338 AT1G49260_150_residues_endo._reticulum 
4   541 AT3G01328_105_residues_endo._reticulum 
##############################################
# Groupe  5  -  4  proteines
5   9 AT3G13437_71_residues_endo._reticulum 
5   240 AT2G02130_78_residues_endo._reticulum 
5   679 AT2G02100_78_residues_endo._reticulum 
5   1098 AT2G02140_74_residues_endo._reticulum 
##############################################
# Groupe  6  -  4  proteines
